source,entity_type,credential_type,credential_number,linked_licensee_number,name,abn_acn,locality,state,postcode,start_date,end_date,status,latitude,longitude,distance_km,dataset_url
asic_credit_licensee,licensee,acl,219612,219612,RELI CAPITAL LTD,80005443292,LEONGATHA,VIC,3953,2010-10-04,,APPR,-38.4761569,145.9458605,113.20,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,222213,222213,LA TROBE FINANCIAL ASSET MANAGEMENT LIMITED,27007332363,MELBOURNE,VIC,3000,2011-03-16,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,222835,222835,PLANNING PARTNERS PTY. LTD.,64090069239,CAMBERWELL,VIC,3124,2011-02-28,,APPR,-37.8384623,145.0740767,10.13,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,223246,223246,RMBL INVESTMENTS LIMITED,19004493789,DANDENONG,VIC,3175,2011-03-03,,APPR,-37.98749,145.2147923,29.35,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,224900,224900,MELMAIN INVESTMENTS LIMITED,86090021462,COBRAM,VIC,3644,2011-04-21,,APPR,-35.9197782,145.6484379,219.23,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,225071,225071,RESULTS FINANCIAL SERVICES PTY LTD,47076742633,BENDIGO,VIC,3550,2011-02-09,,APPR,-36.7590183,144.2826718,131.81,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,227820,227820,CLARKE & BARWOOD LAWYERS COLAC LTD,70089778147,COLAC,VIC,3250,2011-03-16,,APPR,-38.3399766,143.5858537,134.01,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,229242,229242,INNATE WEALTH PTY LTD,66082986641,KEILOR,VIC,3036,2011-03-04,,APPR,-37.7113545,144.8250696,16.63,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,229697,229697,CENTRAL VICTORIAN INVESTMENTS LIMITED,35058071631,BALLARAT CENTRAL,VIC,3350,2011-02-16,,APPR,-37.5627279,143.8501516,101.83,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,229882,229882,NORFINA LIMITED,66010831722,DOCKLANDS,VIC,3008,2011-01-06,,APPR,-37.8175423,144.9394923,2.12,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,230043,230043,AIA AUSTRALIA LIMITED,79004837861,MELBOURNE,VIC,3004,2011-01-10,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,230208,230208,FARM MORTGAGES LTD.,72005475294,CAMPERDOWN,VIC,3260,2011-03-07,,APPR,-38.2289729999999,143.136785040322,166.51,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,230458,230458,TOTALLY INTEGRATED FINANCIAL PLANNING PTY. LTD.,12062230424,BENTLEIGH,VIC,3204,2011-04-12,,APPR,-37.9175354,145.0369346,13.25,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,230686,230686,NATIONAL AUSTRALIA BANK LIMITED,12004044937,MELBOURNE,VIC,3000,2011-01-01,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,234527,234527,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,11005357522,DOCKLANDS,VIC,3008,2011-03-01,,APPR,-37.8175423,144.9394923,2.12,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,234582,234582,DEFENCE BANK LIMITED,57087651385,MELBOURNE,VIC,3000,2010-12-15,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,234763,234763,ASCENT FUNDS MANAGEMENT LIMITED,40089245330,MELBOURNE,VIC,3000,2010-10-20,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,234971,234971,WEBSTER DOLILTA FINANCE LTD,49004664322,S BALLARAT,VIC,3350,2010-10-29,,APPR,-37.5623013,143.8605645,100.96,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,235269,235269,PRIME MORTGAGE GROUP LTD.,64007364114,MELBOURNE,VIC,3000,2011-01-27,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,236509,236509,FIRST OPTION BANK LTD,95087650735,MELBOURNE,VIC,3004,2011-02-01,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,236556,236556,SHINEWING AUSTRALIA WEALTH PTY LTD,34006341386,MELBOURNE,VIC,3000,2014-08-13,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,236658,236658,SORRETT FINANCE PTY LTD,76075357274,CREMORNE,VIC,3121,2011-03-16,,APPR,-37.8290227,144.9927735,3.12,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,236665,236665,FUTURITY INVESTMENT GROUP LIMITED,21087648879,MELBOURNE,VIC,3000,2010-12-14,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,237879,237879,BENDIGO AND ADELAIDE BANK LIMITED,11068049178,BENDIGO,VIC,3550,2011-01-06,,APPR,-36.7590183,144.2826718,131.81,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,237906,237906,SANDHURST TRUSTEES LIMITED,16004030737,BENDIGO,VIC,3550,2011-01-06,,APPR,-36.7590183,144.2826718,131.81,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,238431,238431,BANK AUSTRALIA LIMITED,21087651607,COLLINGWOOD,VIC,3066,2011-02-01,,APPR,-37.802104,144.9881387,2.54,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,238449,238449,PROSOLUTION GROUP PTY LTD,54096725370,MELBOURNE,VIC,3000,2010-10-21,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,238520,238520,ACCRU WEALTH MANAGEMENT PTY LTD,43083409714,HAWTHORN EAST,VIC,3123,2011-04-19,,APPR,-37.8313785,145.0499797,7.88,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,239446,239446,CENTRAL MURRAY CREDIT UNION LIMITED,69087651812,YARRAWONGA,VIC,3730,2011-01-14,,APPR,-36.0141692,146.0063494,220.53,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,239929,239929,LINK FINANCIAL SERVICES PTY LTD,11106171742,CAULFIELD NORTH,VIC,3161,2010-11-16,,APPR,-37.870828,145.0218005,8.19,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,240293,240293,POLICE FINANCIAL SERVICES LIMITED,33087651661,MELBOURNE,VIC,3000,2010-11-18,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,240526,240526,ASSOCIATED CONCEPTS PTY. LTD.,65063603298,HAWTHORN,VIC,3122,2011-02-25,,APPR,-37.8244246,145.0317207,6.15,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,240673,240673,DNISTER UKRAINIAN CREDIT CO-OPERATIVE LIMITED,59087651394,ESSENDON,VIC,3040,2010-11-04,,APPR,-37.7498293,144.9109062,8.45,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,240720,240720,WOOLWORTHS TEAM BANK LIMITED,67087651803,MULGRAVE,VIC,3170,2011-02-01,,APPR,-37.9261741,145.1723107,22.22,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,240901,240901,WIN SECURITIES LIMITED,47007346223,WANGARATTA,VIC,3677,2010-11-10,,APPR,-36.356434,146.3228311,201.99,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,240960,240960,VICTORIA TEACHERS LIMITED,44087651769,HAWTHORN EAST,VIC,3123,2010-07-30,,APPR,-37.8313785,145.0499797,7.88,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,241230,241230,HARGRAVES SECURED INVESTMENTS LIMITED,74089001267,YARRAWONGA,VIC,3730,2010-11-26,,APPR,-36.0141692,146.0063494,220.53,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,241364,241364,GOULBURN MURRAY CREDIT UNION CO-OPERATIVE LIMITED,87087651509,SHEPPARTON,VIC,3630,2011-02-01,,APPR,-36.3831633,145.3988874,163.69,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,244115,244115,APS BENEFITS GROUP LTD,64077846809,WEST MELBOURNE,VIC,3003,2011-05-06,,APPR,-37.808747,144.9238207,3.49,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,244351,244351,FORD CO-OPERATIVE CREDIT SOCIETY LIMITED,74087651456,GEELONG,VIC,3220,2010-10-29,,APPR,-38.1493248,144.3598241,64.72,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,244565,244565,SECURITY NATIONAL FINANCIAL SERVICES PTY. LTD.,54007375420,MELBOURNE,VIC,3004,2011-01-10,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,245606,245606,HEARTLAND BANK AUSTRALIA LIMITED,54087651750,MELBOURNE,VIC,3000,2010-11-30,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,247014,247014,KELVIN ANDERSON FINANCIAL SERVICES PTY. LTD.,85086456377,RINGWOOD,VIC,3134,2011-02-15,,APPR,-37.8158726,145.22911125106,23.37,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,247271,247271,MERCEDES-BENZ FINANCIAL SERVICES AUSTRALIA PTY LTD,73074134517,MULGRAVE,VIC,3170,2011-01-12,,APPR,-37.9261741,145.1723107,22.22,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,247298,247298,WAW CREDIT UNION CO-OPERATIVE LIMITED,48087651787,WODONGA,VIC,3690,2011-03-07,,APPR,-36.1205539,146.8880837,254.33,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,247388,247388,ACS FINANCIAL PTY LTD,62448122,SURREY HILLS,VIC,3127,2016-06-07,,APPR,-37.8271881,145.0978326,11.93,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,257751,257751,"""LITHUANIAN CO-OPERATIVE CREDIT SOCIETY """"TALKA"""" LIMITED""",97087651554,NORTH MELBOURNE,VIC,3051,2011-04-19,,APPR,-37.7985747,144.9451741,2.30,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,260499,260499,AUSTRALIAN SECURITIES LIMITED,69005428231,MELBOURNE,VIC,3000,2010-11-08,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,278161,278161,THE COMPLETE PLANNER PTY LTD,48077994104,MOUNT WAVERLEY,VIC,3149,2011-01-28,,APPR,-37.8752637,145.1281258,16.03,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,284901,284901,DUNBAR HOUSE FINANCIAL SERVICES PTY LTD,28079653768,BALLARAT,VIC,3350,2011-03-10,,APPR,-37.5623013,143.8605645,100.96,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,286596,286596,LIBERTY FINANCIAL PTY LTD,55077248983,MELBOURNE,VIC,3000,2011-01-17,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,289559,289559,HUNTER REDDING FINANCIAL SERVICES PTY LTD,11111575252,CARLTON NORTH,VIC,3054,2011-03-10,,APPR,-37.7845585,144.9728553,3.34,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,291356,291356,MCCA ASSET MANAGEMENT LIMITED,18113728706,COBURG,VIC,3058,2011-02-08,,APPR,-37.7449752,144.9643314,7.63,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,293334,293334,GRIMSEY WEALTH PTY LTD,90113911247,MELBOURNE,VIC,3000,2011-02-11,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,295436,295436,WHITE GROUP (VIC) PTY LTD,60116978253,NARRE WARREN,VIC,3805,2011-03-01,,APPR,-38.02765655,145.304038085989,38.22,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,299054,299054,MCMILLAN SHAKESPEARE LIMITED,74107233983,MELBOURNE,VIC,3000,2011-04-19,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,306803,306803,CASHEL FINANCIAL SERVICES PTY LTD,23106177093,MELBOURNE,VIC,3000,2019-02-01,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,311128,311128,REDZED LENDING SOLUTIONS PTY LTD,31123588527,MELBOURNE,VIC,3000,2011-02-18,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,311489,311489,ADVANTAGE ADVISORS CORPORATE PTY LTD,66109824786,WHEELERS HILL,VIC,3150,2011-04-05,,APPR,-37.9103266,145.1895175,22.60,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,316972,316972,PRIME TIME ADVISORY PTY LTD,125456984,BLACKBURN,VIC,3130,2010-10-14,,APPR,-37.82013725,145.150049618224,16.44,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,335001,335001,MILLBROOK ASSET MANAGEMENT LTD,81123219732,MELBOURNE,VIC,3000,2011-02-21,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,339044,339044,PORTFOLIO PLANNERS PTY LTD,19007350147,BRIGHTON,VIC,3186,2011-02-16,,APPR,-37.9081962,144.9957991,10.90,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,341162,341162,JBWERE LTD,68137978360,MELBOURNE,VIC,3000,2011-04-08,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,344486,344486,VASCO TRUSTEES LIMITED,71138715009,MELBOURNE,VIC,3000,2015-11-18,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,344748,344748,RAHALI CORPORATION PTY. LTD.,70079525081,DOCKLANDS,VIC,3008,2011-02-08,,APPR,-37.8175423,144.9394923,2.12,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,364340,364340,STRATTON FINANCE PTY LTD,63070636903,MELBOURNE,VIC,3207,2010-09-08,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,364352,364352,NORTHEND MORTGAGE & ASSOCIATES PTY. LTD.,99099760200,LALOR,VIC,3075,2010-09-06,,APPR,-37.662922,145.003955,17.14,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,364407,364407,FINANCE ASSIST PTY LTD,76097693046,NORTH MELBOURNE,VIC,3051,2010-08-17,,APPR,-37.7985747,144.9451741,2.30,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,364452,364452,BLUE KEY FINANCE PTY LTD,87109116412,ENDEAVOUR HILLS,VIC,3802,2010-08-11,,APPR,-37.9702665,145.2563443,31.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,364571,364571,"HERATH, CHAMPIKA",71268069697,POINT COOK,VIC,3030,2010-08-27,,APPR,-37.9064862,144.7533059,21.12,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,365068,365068,"CHEN, LEI",34572834737,BOX HILL,VIC,3128,2010-08-12,,APPR,-37.8215116,145.1261267,14.35,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,365382,365382,PENTACLE INVESTMENTS INTERNATIONAL PTY LIMITED,23003666733,EUROA,VIC,3666,2010-08-31,,APPR,-36.773286,145.582930999369,128.01,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,365797,365797,BERKELEY CAPITAL PARTNERS PTY LTD,78247319,PARKVILLE,VIC,3052,2010-09-14,,APPR,-37.7871148,144.9515533,3.11,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
asic_credit_licensee,licensee,acl,374850,374850,DPM LENDING PTY LTD,19111003395,MELBOURNE,VIC,3004,2010-09-20,,APPR,-37.8142454,144.9631732,0.07,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv
