source,entity_type,credential_type,credential_number,linked_licensee_number,name,business_name,abn_acn,afsl_number,authorisations,locality,state,postcode,start_date,end_date,status,latitude,longitude,distance_km,city,dataset_url,dedupe_key
asic_credit_licensee,licensee,acl,390200,390200,ICON HOME LOANS PTY. LTD.,,67086712629,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,MELBOURNE,VIC,3207,2011-03-04,,APPR,-37.8142454,144.9631732,0.07,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:67086712629
asic_credit_licensee,licensee,acl,390347,390347,SAGE LENDING SOLUTIONS PTY LTD,,47111178940,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,MITCHAM,VIC,3132,2011-01-20,,APPR,-37.8180929,145.1928003,20.18,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:47111178940
asic_credit_licensee,licensee,acl,391068,391068,MOBILE MORTGAGE BROKERS PTY LTD,,97147309279,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,ALTONA MEADOWS,VIC,3028,2011-01-14,,APPR,-37.8814419,144.7845482,17.40,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:97147309279
asic_credit_licensee,licensee,acl,391209,391209,NATIONAL MORTGAGE BROKERS PTY LTD,NMB DIRECT,88093874376,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,MELBOURNE,VIC,3000,2011-02-15,,APPR,-37.8142454,144.9631732,0.07,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:88093874376
asic_credit_licensee,licensee,acl,391305,391305,HOMESMART HOME LOANS PTY LTD,,98110844687,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,DOREEN,VIC,3754,2011-02-14,,APPR,-37.5963874,145.1428928,28.87,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:98110844687
asic_credit_licensee,licensee,acl,391464,391464,AUTOMOTIVE LENDING SOLUTIONS AUSTRALIA PTY LTD,NISSAN FINANCIAL SERVICES,70130046794,0,This licence authorises the licensee to:~Engage in credit activities as a credit provider by:~carrying on a business of providing credit being credit the provision of which the National Credit Code applies to; and/or~being a credit provider under a credit contract; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract as the credit provider; and/or~providing credit assistance to a consumer which relates to a credit contract or proposed credit contract under which the licensee is or will be the credit provider; and/or~being a mortgagee under a mortgage that secures or will secure obligations under a credit contract under which the licensee is the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage which secures or will secure obligations under a credit contract under which the licensee is the credit provider; and/or~being a beneficiary under a guarantee that guarantees obligations under a credit contract under which the licensee is the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee which guarantees obligations under a credit contract under which the licensee is the credit provider; and/or~carrying on a business of providing consumer leases; and/or~being a lessor under a consumer lease; and/or~providing credit assistance to a consumer in relation to a consumer lease or proposed consumer lease for which the licensee is the lessor; and/or~performing the obligations or exercising the rights of a lessor in relation to the consumer lease as the lessor,MULGRAVE,VIC,3170,2011-02-18,,APPR,-37.9261741,145.1723107,22.22,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:70130046794
asic_credit_licensee,licensee,acl,391499,391499,ARGYLE LENDING PTY LTD,ARGYLE LENDING,142250057,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor~Engage in credit activities as a credit provider by:~carrying on a business of providing credit being credit the provision of which the National Credit Code applies to; and/or~being a credit provider under a credit contract; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract as the credit provider; and/or~providing credit assistance to a consumer which relates to a credit contract or proposed credit contract under which the licensee is or will be the credit provider; and/or~being a mortgagee under a mortgage that secures or will secure obligations under a credit contract under which the licensee is the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage which secures or will secure obligations under a credit contract under which the licensee is the credit provider; and/or~being a beneficiary under a guarantee that guarantees obligations under a credit contract under which the licensee is the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee which guarantees obligations under a credit contract under which the licensee is the credit provider; and/or~carrying on a business of providing consumer leases; and/or~being a lessor under a consumer lease; and/or~providing credit assistance to a consumer in relation to a consumer lease or proposed consumer lease for which the licensee is the lessor; and/or~performing the obligations or exercising the rights of a lessor in relation to the consumer lease as the lessor,SANDRINGHAM,VIC,3191,2011-03-31,,APPR,-37.9502592,145.0043868,15.62,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:142250057
asic_credit_licensee,licensee,acl,391985,391985,INVESTORS CHOICE MORTGAGES PTY LTD,,99113572713,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,CARLTON,VIC,3053,2011-01-31,,APPR,-37.8004228,144.9684343,1.54,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:99113572713
asic_credit_licensee,licensee,acl,392011,392011,UNIFIED LENDING SERVICES PTY. LTD.,,78115348144,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,BELGRAVE,VIC,3160,2011-01-21,,APPR,-37.9090141,145.3552538,36.02,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:78115348144
asic_credit_licensee,licensee,acl,392127,392127,CHOICE CAPITAL MORTGAGES PTY LTD,,141996198,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,SOUTH MELBOURNE,VIC,3205,2011-01-28,,APPR,-37.83344,144.9570533,2.27,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:141996198
asic_credit_licensee,licensee,acl,392142,392142,FINDEX LENDING SERVICES PTY LTD,,93107847692,0,This licence authorises the licensee to:~Engage in credit activities other than as a credit provider by:~providing a credit service where the licensee is not or will not be:~where the service relates to a credit contract or proposed credit contract - the credit provider under the contract; or~where the service relates to a consumer lease or proposed consumer lease - the lessor; and/or~performing the obligations or exercising the rights of a credit provider in relation to a credit contract or proposed credit contract under which the licensee is not or will not be the credit provider; and/or~performing the obligations or exercising the rights of a mortgagee in relation to a mortgage or proposed mortgage that secures or will secure obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a beneficiary under a guarantee or proposed guarantee that guarantees obligations under a credit contract under which the licensee is not the credit provider; and/or~performing the obligations or exercising the rights of a lessor in relation to a consumer lease or proposed consumer lease where the licensee is not or will not be the lessor,MELBOURNE,VIC,3000,2011-03-10,,APPR,-37.8142454,144.9631732,0.07,melbourne,https://data.gov.au/data/dataset/fa0b0d71-b8b8-4af8-bc59-0b000ce0d5e4/resource/3abf1383-c4e5-4c1a-8331-8434b17b6f10/download/credit_lic_202602.tsv,abn:93107847692
